ID,Data,Latitude,Longitude,Velocidade_Vento,Pressao_Atmosferica,Nivel_Mare,Chuva_Acumulada,Hora,Intensidade_Ciclone,Ocorrencia_Sobrelevacao
610,2001-09-01,-14.393223271167855,40.81955915207114,87.46274859390671,983.2118748149758,5.397322120785408,165.79037454875817,1,4,1
611,2001-09-02,-17.323095370715055,38.42756281962259,219.3421746819163,977.9598308016073,1.985027480557577,169.07350283296466,3,5,1
612,2001-09-03,-13.902653204909308,35.85800673599436,194.56246284603665,914.4779027744443,0.6924036856943456,220.70925159187613,3,1,1
613,2001-09-04,-14.674448247290915,37.247289460277486,73.23592408312311,1006.477085820791,1.9358673994243107,81.0007443363586,16,1,0
614,2001-09-05,-17.132084356230077,39.78639358008928,23.540075854316974,894.6120041315961,2.0328904009138977,105.83053975708673,0,4,0
615,2001-09-06,-13.568896191519503,37.20434437218242,38.93410730845994,1017.5763535427856,5.501481796987324,261.4910311560165,0,4,1
616,2001-09-07,-13.35607419760684,35.522103309816735,186.19607445414846,1000.4346935368451,4.070835030608839,92.65956030364732,4,2,0
617,2001-09-08,-17.225149180653112,38.34070946556913,61.92238843955197,976.3058103670705,0.9493717778122581,163.89287141378972,21,1,0
618,2001-09-09,-16.254050583337584,40.070725108976205,102.24866631876753,1011.4249843591766,1.2445822780610563,210.79183920200524,11,4,0
619,2001-09-10,-13.872094240931224,39.775558322861016,132.89930401150986,981.123563565319,1.3562186904808646,299.97744804995295,5,1,1
620,2001-09-11,-14.132831393273538,36.05073884078212,185.48501958578825,906.6639795842065,3.9673196149290773,130.58739944859957,5,2,0
621,2001-09-12,-16.6696554128963,39.0365876864748,41.60933746589446,941.9018593357937,4.544777140288517,128.42786298748314,16,3,0
622,2001-09-13,-16.557928044984802,36.32302558061388,110.49610524020345,890.0104234064289,5.228041508109679,252.77651383010024,21,1,0
623,2001-09-14,-15.832875537438781,36.30924520731303,128.9921336485334,934.5520391203362,5.673501029434337,241.65093337795898,12,2,0
624,2001-09-15,-15.319646566640404,40.24443063983111,142.09436003331183,983.8244227632092,1.6093750656254298,219.32276452036456,7,2,0
625,2001-09-16,-14.717853528113668,36.49801371644138,207.31475072787592,934.1020691303145,2.20374866598227,138.96889122270866,23,2,0
626,2001-09-17,-15.839888621936025,36.57948407910807,55.34437583515597,926.2411845655388,1.8217758440965686,97.18173604821474,11,5,1
627,2001-09-18,-15.418593777400835,35.003920344567796,204.84039117925624,963.3498011514437,2.4731886210637577,182.6191447754546,14,4,1
628,2001-09-19,-14.136380778398095,40.224014204753104,177.82643050871326,1002.1086340598453,5.530658090830622,262.8669879394923,18,1,1
629,2001-09-20,-17.33492558699231,39.75556887925481,145.62964133675544,886.6616469564558,3.663119118166488,265.13323746257595,20,5,0
630,2001-09-21,-16.364033750451906,38.76397361054407,179.3890495446044,933.965860857963,4.560055435284745,32.54950352113153,19,1,0
631,2001-09-22,-14.289926863519515,39.50159458363305,111.82416865363925,902.1537038541368,3.195655798697301,128.5050851439452,16,5,0
632,2001-09-23,-13.471569230407603,35.91229140454695,47.523432702509275,977.3495951024618,0.658718523348685,139.41658685962483,8,4,0
633,2001-09-24,-15.197451510479503,37.749941567525454,171.4548314623613,894.8014384603589,0.8530751729879789,293.28461025712596,20,2,0
634,2001-09-25,-15.10548931630608,37.107316324092686,138.29799207112123,973.0730862012342,3.458576671973372,203.39940457277535,17,1,1
635,2001-09-26,-17.01772594897101,35.5626591575421,165.25307812755224,920.065321911707,4.453339691510141,122.17392517862116,1,2,0
636,2001-09-27,-15.486644349294455,37.916782911289545,94.42971354169515,907.8483539232114,1.6843179014080232,7.817365795677899,10,4,0
637,2001-09-28,-15.103222300952396,40.52443790205581,228.11364567486143,1011.0893580954979,4.470502656957672,169.61554802975877,22,1,1
638,2001-09-29,-16.408882733643715,35.24035471430417,153.0319191152606,882.5934407444338,4.958661754159318,28.822792691506837,19,3,0
639,2001-09-30,-16.288405460727787,36.74876548096276,35.06958380835535,941.2888180645397,2.7654361309916116,250.3349872043289,16,3,1
640,2001-10-01,-15.802221266029198,36.24524561723422,120.70393781554074,883.0277789446511,4.605305780642577,225.75559817110863,20,3,1
641,2001-10-02,-17.409679610000232,36.42887992199418,192.74367286475407,947.703026734606,2.7221647268065294,138.15274797245362,17,4,0
642,2001-10-03,-16.050643754875697,40.45060731127625,201.621622007084,950.1466328912186,4.23092846200261,128.7632338625099,14,3,0
643,2001-10-04,-16.548483968515548,37.80841432540574,131.2303073994833,925.0327459952646,4.701983771257487,269.2016896706306,6,1,1
644,2001-10-05,-16.026261915199385,37.79779647763891,225.26567914535576,898.5026488535033,5.95559640069461,86.53750512543851,15,3,0
645,2001-10-06,-16.96107040681337,39.56345385473169,77.90208274065992,932.6942552828266,2.399681641349779,74.70598863203124,0,1,0
646,2001-10-07,-13.492627236670472,35.92695322402955,111.49069385099264,974.1168115905592,2.7607242931603633,281.75922984772865,17,4,1
647,2001-10-08,-14.828833959006781,37.923592124600304,226.17027398370797,989.5354132102243,1.4109103267559422,242.77375102604478,21,2,0
648,2001-10-09,-14.444039563849797,37.57991128472636,225.62032837082103,954.3050843343399,1.6224018212099378,246.1876779201584,7,5,0
649,2001-10-10,-13.948729426266977,38.58146414327994,176.14250067380001,962.5768152215658,4.313672514291078,58.55814428277766,6,3,0
650,2001-10-11,-15.257010104819242,40.99734621950263,216.86042857372175,908.0862919574514,5.543750745849619,42.988797429280325,1,5,1
651,2001-10-12,-17.108858703606593,39.616693364492285,35.861717734714674,920.226246651871,2.670327234136823,7.808864945140471,11,2,0
652,2001-10-13,-15.083020561816536,37.38719421810456,218.27381940882745,902.6653854073302,1.4891444575954769,71.112452675604,15,4,0
653,2001-10-14,-14.859214968906045,39.96531831364428,90.3456780393033,914.9013490006456,2.068047246606467,232.25714751429743,8,4,0
654,2001-10-15,-14.145522366170514,36.02425017987488,56.90790542063083,911.4841492315744,3.0027843764447626,72.01152562924493,19,2,0
655,2001-10-16,-15.557532041966443,35.18278211785376,71.25191154038089,952.7228300947733,2.0985768115095262,218.73098507846285,10,5,1
656,2001-10-17,-16.925888637419963,36.226690234785636,113.22259938326346,958.7764258107021,1.7846849571702643,75.57247961022645,14,3,1
657,2001-10-18,-16.22300842390574,37.042469336685556,74.03012108204979,1012.2926389150107,4.547914688163938,118.5877493852015,2,1,0
658,2001-10-19,-15.866129666206142,38.06348454475736,90.33338271387727,907.3798905942132,0.5431470668234275,294.9486869734225,22,4,0
659,2001-10-20,-14.593372414007796,38.6907748432472,46.71994422683589,969.8345994226095,3.465767900350657,73.44351938524068,20,2,0
660,2001-10-21,-14.931497628989897,40.46363430328653,84.60153990636465,994.4162976582531,4.865717438663646,112.9111881894803,12,5,0
661,2001-10-22,-15.897564733459692,38.059124057302746,149.48669641737027,958.4338049296274,1.964255574746075,90.3261541395641,20,3,0
662,2001-10-23,-13.060681380431593,38.00765386775438,118.83562140140003,915.7005113501506,3.8181033083660956,32.88749589900068,12,5,0
663,2001-10-24,-14.774013312894008,35.30145805893789,96.47890889043913,916.7570322028,4.178950580902398,146.96824263924748,1,3,0
664,2001-10-25,-16.432479437188025,35.20946931593734,190.41625028142178,885.49542742994,4.102635830227995,113.60719899990069,5,1,0
665,2001-10-26,-17.041978873208183,38.306959771498235,224.9748432774297,922.7621917167875,2.9521729880929475,208.46612574218403,5,1,1
666,2001-10-27,-16.812133873670504,37.62907167949007,192.8454673820633,984.2445150604732,2.4061789333167853,245.27836408546386,11,2,1
667,2001-10-28,-16.393190222269713,40.03508236988179,93.0201649976546,886.6524860089954,5.097582401652974,163.27491434869157,3,2,0
668,2001-10-29,-16.776933820332,35.964077508271075,189.94390944182513,910.7013395506763,4.6714527634992535,9.658926626201058,4,3,0
669,2001-10-30,-16.660448391769123,35.1498299727023,50.71534288140203,978.8725497944495,2.2669034537765187,185.67670687041647,22,3,1
670,2001-10-31,-16.21707174087769,37.69423260758076,45.62472720145337,989.5712187952028,1.0666055694321335,16.617219006281758,7,3,1
671,2001-11-01,-16.719818821173604,36.42487134051355,96.22235370349735,943.74457740867,0.8949414999500805,184.90689707970748,5,3,0
672,2001-11-02,-13.464555589181087,35.29768624003302,204.8100567253534,977.7304073870108,1.0185178784441482,205.50898478075655,20,1,1
673,2001-11-03,-17.13894814452261,39.347589721085775,72.89183810194095,934.3133036116849,3.7057814865562353,59.33028828525553,2,2,1
674,2001-11-04,-15.139698746933854,35.66955799974348,29.864551091189703,902.3878543033778,0.7841419670594433,245.8038446165313,22,2,0
675,2001-11-05,-15.653214278546523,38.64991700004663,45.95174077349344,935.7409290932069,2.3530978123022113,273.3255394722146,7,4,0
676,2001-11-06,-13.079296223911271,36.68629850100133,216.80506760445132,961.19549482844,4.642598360528261,243.9260892341459,18,2,0
677,2001-11-07,-16.995824940243764,36.04097630213013,163.9390719156126,1012.7274594594046,2.1189149158345795,91.53275706362464,20,2,0
678,2001-11-08,-15.709649804294163,37.278509137515904,74.50227339194453,889.6251332924148,4.698194424490714,175.99290373369033,10,5,0
679,2001-11-09,-13.13738305026084,39.80867465733772,145.4945189521226,951.0351731382945,4.600068710138804,274.4445447573683,17,5,1
680,2001-11-10,-13.605217933477089,37.352561461427435,138.98121126995733,926.0487689495014,1.8520492294826898,96.19941786685497,9,4,1
681,2001-11-11,-13.82317568072824,39.504617895266335,169.0274549335554,951.1636371987372,4.5085219905101,246.00834667962752,19,3,0
682,2001-11-12,-16.339437278297773,35.7529177807949,69.79907528907984,883.3565626327145,4.612771510496554,2.842539378508957,11,4,0
683,2001-11-13,-16.731005856744705,39.636628517990474,218.13470199068345,923.8235496582214,2.6859965911686476,1.094010835402881,19,4,0
684,2001-11-14,-14.491105510340061,36.421599949439894,87.70161208880302,994.7815406537807,1.6573126605783504,227.91349810169024,7,1,0
685,2001-11-15,-13.317808048925864,39.06435877933323,178.12093868441568,957.5518427396493,3.3669894379052803,228.43427463813634,18,2,0
686,2001-11-16,-14.994566981437316,38.39468932904598,18.7892918974705,943.0815489942564,5.56768673400108,236.69315635568813,20,1,1
687,2001-11-17,-14.92774289738545,40.57486830327012,102.5744255251246,919.9735100401475,4.017892028376341,279.0080513664487,15,2,0
688,2001-11-18,-16.24009407852872,37.32393510785188,97.65180722031995,921.7259531907898,1.4510737369499367,35.37189354608527,20,4,0
689,2001-11-19,-14.037281800636285,35.396991133006644,142.7188407170084,933.6342007026818,4.25516308603436,69.5954954951065,17,2,0
690,2001-11-20,-16.658303131491145,35.11493291330752,32.093021517641176,996.9798993950385,2.8496166500500903,271.1174761121423,8,3,0
691,2001-11-21,-16.043443436180905,39.96115136583652,200.68087282563545,1015.4098489531575,3.7534083854545517,53.17085933170603,3,3,0
692,2001-11-22,-15.585536026226125,38.14841382596859,66.17848841537861,941.4117533890525,4.537352192627093,204.6687802729752,8,4,0
693,2001-11-23,-15.215753295919953,39.6514643110097,174.10388649727238,935.0693974246867,3.3322104333294464,159.13890001224462,1,5,0
694,2001-11-24,-16.409156204132138,36.40655360006909,203.7548489623619,998.5171086147808,4.976911860153198,24.958103055452174,8,3,0
695,2001-11-25,-16.983234288673586,37.0705024730794,147.0410847167556,939.7667448890825,4.471855686241453,85.57909858245985,8,4,0
696,2001-11-26,-14.752209809012653,35.180623233267916,189.1075535796666,957.2825441213912,3.8829033701018085,156.11166493229035,17,1,0
697,2001-11-27,-16.20116251041885,40.76895394744467,170.5371733705263,912.3318330438242,1.3293604870779332,255.70503500515022,10,5,0
698,2001-11-28,-14.884428003598245,39.00720744020488,98.5495023307218,984.0903550090705,5.097720110013626,212.2615468844021,12,3,1
699,2001-11-29,-16.80536778126609,40.599230526555836,205.08175667288785,954.4783645579095,5.647480719258988,186.5649484364799,5,4,0
700,2001-11-30,-15.33486954165332,36.592978444574435,84.25482192309907,993.2648370336478,1.2533081809511215,148.80986698242444,8,4,0
701,2001-12-01,-15.103347553517864,38.66878166735397,149.23503567160654,989.3025822040138,3.185326211883868,89.60519514424028,15,1,0
702,2001-12-02,-17.26679408429908,39.070999809755826,190.1684686982618,910.100667557804,1.9238880808377747,35.77347339577835,3,1,0
703,2001-12-03,-15.985280748127357,36.905298201545534,104.05463880593929,980.1889770780867,4.649878190840606,122.72281036982866,1,5,1
704,2001-12-04,-16.895133953774614,40.08865541009378,86.15038779009488,992.007617113192,4.46896299802585,8.555548173387773,6,3,0
705,2001-12-05,-17.214812632872544,40.682968777401484,122.94631239061334,928.4550137095353,1.2748681631371928,63.316766780055175,14,4,1
706,2001-12-06,-13.045178954245246,40.30913070617603,207.2214211720511,904.1652758063184,5.323649991939004,129.74501276179794,5,5,0
707,2001-12-07,-16.049407697613745,39.43440185563624,233.53161433923123,880.3685017811423,1.4953518518790125,125.58155570157452,10,5,0
708,2001-12-08,-13.855564993654143,36.66478807834972,143.09460202207418,943.1265114330407,4.8849246410645915,13.288629299097721,19,1,1
709,2001-12-09,-16.354117053563062,36.68969625263379,170.4445582510582,929.3405824154378,3.0133919779540266,176.71804605758737,16,4,0
710,2001-12-10,-14.433237749992319,40.78016192267623,227.26930122614482,957.6873767355572,2.305497614569832,164.90527675597087,3,2,0
711,2001-12-11,-14.078974630496411,35.06170697561415,38.15851008204146,906.32575296243,1.3703159447081743,23.43129120627385,18,1,1
712,2001-12-12,-14.8196256672647,39.296299839452864,69.53846579854878,1000.3531766733065,1.4218784088064615,282.9489157381318,6,4,1
713,2001-12-13,-15.377907151524287,39.237476975331575,181.59150146912188,916.0857301879354,4.140398050854952,29.814833685258037,10,5,0
714,2001-12-14,-15.646715886337292,38.736137245698785,208.57994854939042,911.700144712271,3.5273671337091628,256.4502453712008,12,5,0
715,2001-12-15,-15.93009280055652,40.940653076521194,216.40182165768582,947.2999679078098,1.1714698190817798,0.0929195745017819,20,3,0
716,2001-12-16,-13.317118850884784,36.87127661458235,112.55018656090915,949.8391433241984,1.1198382324107885,264.68432851361496,2,2,0
717,2001-12-17,-13.762212664955218,37.039831182759485,35.994877038588704,910.111932029913,0.897708161250353,5.915919661293767,13,1,0
718,2001-12-18,-13.157378902000694,35.47363641767933,117.87864716541068,918.0605017416282,4.590720410554493,227.3436095676348,1,3,1
719,2001-12-19,-16.94066249431505,37.656788819262424,69.22262869865764,903.7587334817343,4.415351468761091,108.50724339007589,17,3,0
720,2001-12-20,-14.2110963615836,36.56629115740909,83.43116692420668,980.5844249652433,0.8213704497001633,221.46504004089596,4,2,1
721,2001-12-21,-13.277467944305329,37.060320213065864,196.48287585681388,987.8124643755715,3.581485415783351,120.52356162749355,12,1,0
722,2001-12-22,-16.68445120225453,40.00743074153377,32.748865216083416,944.7259896442996,0.9657188538347945,21.27237669955252,12,1,0
723,2001-12-23,-17.2007667968495,40.61290708116498,209.481586107965,979.9721831759025,5.470601738349179,230.25200861860924,23,5,1
724,2001-12-24,-14.164957078194735,36.114398432031116,115.50223516867973,983.0309548712423,5.489145805490728,21.375805596409492,23,1,0
725,2001-12-25,-14.914870990690396,37.2350535893208,155.07502380863986,899.3585738748932,4.3402814439722155,276.6361307883654,13,3,0
726,2001-12-26,-13.711770504587776,40.571783372692366,36.06827434038456,1015.2649234768352,5.594039067916975,15.292210737498413,11,5,0
727,2001-12-27,-16.8710243051817,35.370850764135334,94.27938341396072,994.9444725935003,4.962991667275298,143.79758333145463,20,1,1
728,2001-12-28,-13.921297096630495,35.55416316866827,36.079715968488756,908.6276845674153,5.056962167598772,216.9103292552387,12,2,0
729,2001-12-29,-16.59267705978515,35.976745935237375,240.96277487706075,906.0631050044499,3.6333931781346327,117.97393943761132,17,3,0
730,2001-12-30,-16.76354825710433,38.57127700476125,204.70648759166886,897.5925603811415,2.1833255901889674,65.17004237773041,12,4,0
731,2001-12-31,-16.760803909310532,35.902833626035985,123.01369727376816,899.3729987558686,1.6978951331403187,227.72728841880812,3,2,0
732,2002-01-01,-13.83441375895878,40.8084582887044,67.5465988560627,984.7426518640175,2.2996001212141106,235.28841143661793,22,2,1
733,2002-01-02,-14.5066125068671,37.68028716355112,234.36194973371528,945.7515959732273,3.9567248654898415,276.80849518631015,21,1,0
734,2002-01-03,-15.146205588538963,38.009107762100996,95.98019999583836,989.6107841835815,1.4496109470781942,112.8495331293233,9,5,0
735,2002-01-04,-15.88526282144424,36.47995169483244,52.83134144653307,984.4756852090287,1.922521301505269,151.87552034919807,22,5,0
736,2002-01-05,-13.552597566341014,37.8257615146084,147.3436312866794,964.645779890731,3.0743347453750545,108.93853285382161,4,3,1
737,2002-01-06,-15.73399701659814,38.97148179582207,236.78691828103177,976.0913249210151,1.7817755418853856,77.12454655541046,17,1,1
738,2002-01-07,-13.825302522377903,39.507062821724254,15.900118267575806,882.5698014130799,3.737540183438339,225.30988846128258,7,5,1
739,2002-01-08,-15.523892911434018,39.52320849625948,70.95933816468971,923.6488705527031,5.5774681565098145,101.89555350508664,13,4,0
740,2002-01-09,-15.803750067587917,38.46734667616453,235.5351954964458,969.2951050963175,4.614491511367196,128.4448325977056,1,1,0
741,2002-01-10,-15.417940964486771,40.42615864996314,55.20520221143308,881.3082934880742,4.165346377819022,121.10209728720835,7,1,0
742,2002-01-11,-16.14379956626136,39.90444708383666,41.61221113535767,884.6167721155631,3.7049681179107834,213.79836769402374,15,5,1
743,2002-01-12,-14.13575778920687,39.54228868819175,148.99399571295405,999.2643175458536,3.183713500913857,275.33868783320395,6,2,1
744,2002-01-13,-15.237758244583844,35.33363313008277,217.53329847428503,975.7634806368901,1.5261012279906283,200.0268183922132,2,1,1
745,2002-01-14,-16.45504287183932,35.0412677733179,127.12080715807264,917.1517626368482,5.420907504847761,141.47477882826976,3,2,0
746,2002-01-15,-13.451914420264442,36.27468366317284,248.7226003208633,976.3147976166192,1.8669480110705998,233.76153442166503,6,3,0
747,2002-01-16,-15.772489503820548,38.98114156348071,174.60534939142832,990.9439336794968,1.002198826679884,192.29139723664127,3,3,0
748,2002-01-17,-15.05401212498705,37.46718493329527,32.40760319445522,922.9511996354141,4.625083485757823,18.183107135344045,8,5,1
749,2002-01-18,-13.420875500659537,37.41443755579587,248.31555094526422,885.0452328498862,1.465885438821415,28.699075925652494,22,3,0
750,2002-01-19,-14.690929018387035,40.30752132937768,110.85514564334476,1010.5890774562829,2.545427997476468,11.375083222089998,16,5,1
751,2002-01-20,-16.973958816812363,40.37337708879103,82.53959545368839,928.3251773613882,0.6555671056003884,137.04489786189595,16,5,0
752,2002-01-21,-13.270755443739361,40.45505158432152,146.1016081408031,894.9074468598589,1.2538736839724645,247.75603030168946,19,2,0
753,2002-01-22,-14.67531376117862,36.88326845909016,86.51228407790312,948.8599619950406,1.4526199691795165,93.92495080540562,13,2,0
754,2002-01-23,-15.992924734043113,39.146334876435574,35.31751417323579,987.5854913929787,0.7992557026259788,115.2480549277445,13,3,0
755,2002-01-24,-16.873275673014756,36.62979908764622,15.335660623606529,911.0306240464582,4.111613261425648,272.8431325103672,12,2,0
756,2002-01-25,-13.926886648283668,36.143658998446696,120.65208793626164,917.7286070186709,5.103542876917145,251.07103359499646,3,1,0
757,2002-01-26,-14.709672598321688,36.10779474408422,211.66290422324917,913.9800981518016,2.5532347350126754,199.514433714768,12,4,0
758,2002-01-27,-15.099425086106553,37.05264572518156,149.494068623068,1018.8342273964349,5.310170621950104,80.04113462767539,20,1,0
759,2002-01-28,-13.47748337627069,37.57974571867893,249.8137152517086,907.6365227222759,1.6734061600806958,35.11244480653305,16,1,1
760,2002-01-29,-13.95131254948961,39.98569502633041,82.40896172709199,960.5728303752574,2.289647329586817,4.817646804034115,14,5,1
761,2002-01-30,-16.81746304120262,35.71934656083627,80.906940218613,1009.537049831975,1.329053461671426,32.10320178132626,17,4,0
762,2002-01-31,-16.09725069492003,39.409555084369366,52.54112315497689,900.5655196428891,3.9130755748044925,87.77893308718284,10,5,0
763,2002-02-01,-16.381798870834903,38.18872948513583,53.554943242353765,1015.919587701478,2.8092827497866875,165.5370190738487,3,2,0
764,2002-02-02,-14.152241683422954,36.72767205605596,82.01885006236124,1012.6468128153874,3.8730584076304426,19.200024825716067,19,2,1
765,2002-02-03,-17.349104043688993,37.95691750719695,201.31741063927888,1003.8400781881568,4.68921197966801,40.868333495534706,10,4,0
766,2002-02-04,-14.935496418079076,36.799652418662134,227.85284579956524,910.0379129862004,3.5013665881812166,54.324210692382316,9,3,0
767,2002-02-05,-14.068935914166893,38.57649173142983,244.1454848813051,968.7677078415377,3.9519669519598333,189.59462789499187,21,2,1
768,2002-02-06,-13.554554634572128,37.60306353713146,69.58806871266637,986.5248062145736,5.643876729168831,184.73693969403732,12,1,0
769,2002-02-07,-15.960632130778416,35.98643317447327,222.10492321931156,1018.0439099475002,2.1448537028486374,165.22971791164588,21,4,1
770,2002-02-08,-13.804342128975943,35.69949844733418,92.1399459801742,905.2593350913919,2.475401662486742,75.15042740878188,7,4,0
771,2002-02-09,-17.002157183701566,38.28017409243278,41.517527961467835,987.2436259327015,4.447368489401353,111.3359073656196,12,2,0
772,2002-02-10,-13.690964687194668,40.41447819971662,219.45585749723892,927.4321637897958,3.862180343804627,29.00691490132291,8,2,0
773,2002-02-11,-16.92630101950608,37.06374611934611,164.48482414125036,904.5877051795203,1.4819309749684315,67.93818112741647,0,5,1
774,2002-02-12,-15.712207192478347,39.39800064333574,53.7117605790495,938.9927717699397,2.568810205057696,269.3115679417741,0,5,1
775,2002-02-13,-13.91217085399201,38.9519681296386,116.0103455155556,991.1370277008062,3.0731090721859324,293.90752393074854,14,1,0
776,2002-02-14,-16.825371576930518,40.58932948585689,82.50555829611089,945.0789725185673,2.8066441088261413,194.2978756920884,21,4,0
777,2002-02-15,-16.468368721453114,39.925886103794845,188.1467236468963,955.2532340284267,1.4805114457712243,275.04698760702604,3,3,0
778,2002-02-16,-14.249863442231202,38.399631553432776,121.552814196703,1019.322317428017,5.584365504813443,192.8225701204275,19,3,1
779,2002-02-17,-14.259835585542666,38.94218298940464,247.48078710000047,935.8753019380397,4.692753189316867,9.958945831640964,0,4,0
780,2002-02-18,-14.614835652016161,40.39031879950421,27.865070831004854,966.1561056592935,3.1474570765931875,299.02877549592273,11,1,1
781,2002-02-19,-14.37723199989805,37.39711270752161,98.42858754201797,931.1341882261521,4.240335655687601,29.685690505960473,10,5,0
782,2002-02-20,-15.057740004935816,36.960768235146666,128.2465392708447,934.9899904860187,5.43505469674537,204.7925404335182,18,5,0
783,2002-02-21,-16.366904234918714,35.06486650181118,133.23638536585514,977.3897054823572,1.2489577829886418,75.85086092243701,14,5,0
784,2002-02-22,-15.944368029232363,39.95930644514878,89.24491826062464,1011.3041766532837,1.8770517788883772,117.59433387208804,20,3,1
785,2002-02-23,-16.682810274393585,39.80588420242019,186.37145853792848,955.930253068925,3.484856859911548,193.78025544028148,9,3,1
786,2002-02-24,-13.411972473998674,35.62672710860091,220.56556226990907,987.5759900528292,4.894557042437972,130.9462047923121,0,1,0
787,2002-02-25,-14.874736923552458,38.4611442867962,235.59903596479782,892.488918234375,0.6994019249284006,75.16381767933848,23,3,0
788,2002-02-26,-15.69616862456362,37.783890189001326,204.19694354788865,909.5621252404698,5.912099826079983,100.33385606349742,2,2,0
789,2002-02-27,-15.420973883601402,35.71225457305467,214.88634636705086,950.2984297287345,3.001986315853184,102.4644350769529,13,3,0
790,2002-02-28,-13.23722497174683,40.88340936236434,144.37814564569894,882.8016413080285,2.4757712734194763,287.7971713524641,14,5,1
791,2002-03-01,-16.80991868597764,36.288175324780134,209.08373321030143,915.3996970267582,2.1099844081187453,239.58390477703531,0,1,0
792,2002-03-02,-14.861965755924412,35.403405080543365,86.32341864976877,952.4361805754952,1.458961892079794,137.56463144382002,9,4,1
793,2002-03-03,-15.223500945019904,38.569084277011456,108.64250909566539,882.094567755882,4.853656499115154,59.946276102409236,21,4,1
794,2002-03-04,-14.748455940544085,39.43320006279819,89.47455824735792,917.0364800716459,5.754777906103531,243.30483307879678,0,1,1
795,2002-03-05,-17.418504172806216,35.19466067628312,124.83602383026248,951.9643147266218,2.7750461516496903,47.15474148251205,14,2,1
796,2002-03-06,-13.575442409751318,38.952305832362136,82.11120981607955,960.2408947173744,5.7383138211440095,63.13866514260103,2,4,0
797,2002-03-07,-13.305467728823745,38.193751255708726,240.978688929795,1009.6052370277428,5.030886884892688,109.80401755204534,20,5,1
798,2002-03-08,-14.95690067384856,35.61959005325029,88.51848758133201,970.3483872550851,3.1457812011197506,264.104458755597,19,4,0
799,2002-03-09,-14.365071292553985,36.03514326167817,38.04046645607086,938.0630123541991,4.20714398519373,39.53600059023308,22,4,0
800,2002-03-10,-13.34875278470217,38.407845783896484,138.80203402184713,1010.2491647986295,2.892412985437546,36.67025785635782,21,5,1
801,2002-03-11,-14.317426145589707,36.77814568107973,28.41828343461645,989.8836176742911,3.572978745169038,148.1924964915798,11,3,0
802,2002-03-12,-16.813574306885823,40.629894371907895,40.97764408251642,908.0012489557847,0.819254853601771,82.9231623281024,18,2,1
803,2002-03-13,-14.90670237924934,39.912441376904304,66.55650646111788,898.3179305888348,4.329449114152933,170.61838249444796,15,5,1
804,2002-03-14,-14.76978229127715,40.90140323908198,124.1223087223033,974.6136290039826,0.7905355446627519,135.49100540496704,7,5,1
805,2002-03-15,-15.591411979139263,36.558025033702485,116.81396909262155,958.3836431807778,4.993967208058073,130.48773190536505,23,1,0
806,2002-03-16,-14.186000939688746,40.81834179678786,202.92758757065593,990.5543059309858,5.037208112033066,33.591891146097986,13,2,0
807,2002-03-17,-13.295348433539434,37.587403218749344,188.77654366276664,983.4327070110161,1.8039250815591803,42.314907074952046,17,3,0
808,2002-03-18,-13.334941691919507,37.08511277188253,115.18479908781481,967.5296147400521,2.2801452956969017,246.32357323405503,22,5,1
809,2002-03-19,-15.471222828681405,35.30209716181612,93.42048878027303,1018.0935040280449,3.1472070820706133,265.7648212715233,0,3,0
810,2002-03-20,-16.990428793716603,35.316591547157614,89.37016425445216,954.7025622154572,3.781645988128648,70.40505986557507,1,5,0
811,2002-03-21,-13.068214604669494,39.152067535679926,196.8888455140921,895.8348059102408,2.080445139580982,34.03815045743072,23,5,0
812,2002-03-22,-13.724958610993296,37.747573966604165,27.23701546199839,995.9582990742383,3.7586752254755877,16.025001580353184,11,1,0
813,2002-03-23,-16.939017934585298,36.35912975621663,18.01308763499237,915.2594707283993,2.137828902761144,182.48928412256905,16,4,0
814,2002-03-24,-13.356211528221824,38.6838218379514,201.9529321027623,988.8223007401485,0.8051989658908337,214.60596375006168,1,2,0
815,2002-03-25,-13.585466370720422,36.51714870950067,127.12939835742658,1013.9949934400072,0.5139015240754992,111.84299676096165,16,1,0
816,2002-03-26,-15.165228742932676,38.465790526066534,45.75706756009035,977.5513719550078,1.0563308185513574,203.90276024719188,20,3,1
817,2002-03-27,-14.83926053914782,37.15525248189614,70.3579946297078,963.4442225329722,4.8573788509021005,213.88764466785784,6,5,0
818,2002-03-28,-15.704487832584414,39.941313359670914,234.1384289778849,944.4540645945057,5.787872218108355,280.6026844190716,5,5,0
819,2002-03-29,-17.25357262530086,39.924176964600676,216.98319927185102,931.0173812393565,2.848314096046706,19.462091350532173,5,2,0
820,2002-03-30,-15.991612412593446,37.86410238873441,181.79948680263354,929.4206651360571,3.319761743974685,57.68751696932394,21,1,1
821,2002-03-31,-13.887159481308949,37.104914656010095,128.32292912927176,969.0921787993427,1.3076649299038436,20.55779627909644,7,1,0
822,2002-04-01,-17.479155896479288,37.17535877935457,137.27605215497564,985.1782363712845,3.5306724397408638,260.3981800008332,4,3,0
823,2002-04-02,-15.999253727389851,39.83428715400931,244.18246579173027,974.992389727818,1.2956019610383727,237.77614801007056,14,1,0
824,2002-04-03,-15.708240878840755,36.96907689678567,241.95605431280748,907.7774141670988,3.861678821593565,172.3926211865517,6,1,0
